Voyage Number,Grid No,Date,Latitude,Longitude,Pressure [db],Temp [°C-T090],DIC [umol/kg],TA [umol/kg],Month,Day,Year,Salinity [PSU],Depth [m]
Algoa V246,KML006,2018-02-16,"-29,86466667","15,17983333","25,254","19,8517","2069,781465","2200,56",2,16,2018,"35,1856",
Algoa V246,KML006,2018-02-16,"-29,86466667","15,17983333","10,185","19,9333","2076,581514","2287,42",2,16,2018,"35,1861",
Algoa V246,KML006,2018-02-16,"-29,86466667","15,17983333","2,668","20,0481","2069,912818","2324,29",2,16,2018,"35,1888",
Algoa V246,KML007,2018-02-16,"-29,93466667","14,95433333","419,912","7,2246","2213,330205","2291,74",2,16,2018,"34,5112",
Algoa V246,KML007,2018-02-16,"-29,93466667","14,95433333","301,302","9,1804","2192,859328","2281,98",2,16,2018,"34,6984",
Algoa V246,KML007,2018-02-16,"-29,93466667","14,95433333","202,343","11,0008","2153,78683","2293,82",2,16,2018,"34,8958",
Algoa V246,KML007,2018-02-16,"-29,93466667","14,95433333","102,522","13,9413","2131,830653","2300,68",2,16,2018,"35,2149",
Algoa V246,KML007,2018-02-16,"-29,93466667","14,95433333","50,216","18,616","2090,575672","2310,63",2,16,2018,"35,2458",
Algoa V246,KML007,2018-02-16,"-29,93466667","14,95433333","40,463","19,2158","2092,101389","2311,98",2,16,2018,"35,195",
Algoa V246,KML007,2018-02-16,"-29,93466667","14,95433333","28,326","19,4536","2073,994868","2234,01",2,16,2018,"35,189",
Algoa V246,KML007,2018-02-16,"-29,93466667","14,95433333","10,786","20,4479","2101,973081","2341,16",2,16,2018,"35,1493",
Algoa V246,KML007,2018-02-16,"-29,93466667","14,95433333","2,252","20,6038","2068,356789","2301,69",2,16,2018,"35,1506",
Algoa V246,KML008,2018-02-16,"-30,01166667","14,6955","495,512","6,8319","2200,327717","1413,08",2,16,2018,"34,4811",
Algoa V246,KML008,2018-02-16,"-30,01166667","14,6955","301,056","9,6992","2170,638199","2312,53",2,16,2018,"34,7465",
Algoa V246,KML008,2018-02-16,"-30,01166667","14,6955","199,712","11,6899","2154,525649","2320,95",2,16,2018,"34,9698",
Algoa V246,KML008,2018-02-16,"-30,01166667","14,6955","101,772","14,0148","2120,441799","2327,27",2,16,2018,"35,2196",
Algoa V246,KML008,2018-02-16,"-30,01166667","14,6955","62,702","15,7479","2106,854727","2336,2",2,16,2018,"35,3997",
Algoa V246,KML008,2018-02-16,"-30,01166667","14,6955","38,216","17,0904","2123,654207","2364,1",2,16,2018,"35,3485",
Algoa V246,KML008,2018-02-16,"-30,01166667","14,6955","30,262","19,1984","2079,296712","2328,89",2,16,2018,"35,2327",
Algoa V246,KML008,2018-02-16,"-30,01166667","14,6955","22,657","19,6262","2074,993298","2334,64",2,16,2018,"35,2421",
Algoa V246,KML008,2018-02-16,"-30,01166667","14,6955","14,847","19,7329","2072,043539","2330,61",2,16,2018,"35,2234",
Algoa V246,KML008,2018-02-16,"-30,01166667","14,6955","1,921","20,6672","2080,367515","2343,47",2,16,2018,"35,2106",
Algoa V246,KML009,2018-02-16,"-30,06866667","14,4635","840,436","4,1936","2235,835937","2314,36",2,16,2018,"34,4177",
Algoa V246,KML009,2018-02-16,"-30,06866667","14,4635","498,822","6,8041","2221,167962","2311,33",2,16,2018,"34,4649",
Algoa V246,KML009,2018-02-16,"-30,06866667","14,4635","375,457","8,8955","2208,601735","2145,64",2,16,2018,"34,6754",
Algoa V246,KML009,2018-02-16,"-30,06866667","14,4635","200,148","11,5173","2173,119556","2318,63",2,16,2018,"34,9595",
Algoa V246,KML009,2018-02-16,"-30,06866667","14,4635","89,802","15,2711","2131,271367","2347,33",2,16,2018,"35,3348",
Algoa V246,KML009,2018-02-16,"-30,06866667","14,4635","66,591","17,4643","2142,207586","2347,52",2,16,2018,"35,363",
Algoa V246,KML009,2018-02-16,"-30,06866667","14,4635","49,723","19,7131","2137,082494","2402,84",2,16,2018,"35,3849",
Algoa V246,KML009,2018-02-16,"-30,06866667","14,4635","40,086","20,9266","2087,102762","2356,34",2,16,2018,"35,4034",
Algoa V246,KML009,2018-02-16,"-30,06866667","14,4635","27,82","20,8453","2095,143506","2367,37",2,16,2018,"35,3082",
Algoa V246,KML009,2018-02-16,"-30,06866667","14,4635","1,086","20,9578","2111,961474","2349,8",2,16,2018,"35,3143",
Algoa V246,KML010,2018-02-16,"-30,139","14,222","1000,148","3,7191","2245,466075","2326,51",2,16,2018,"34,4671",
Algoa V246,KML010,2018-02-16,"-30,139","14,222","750,696","4,5583","2241,733233","2370,95",2,16,2018,"34,3998",
Algoa V246,KML010,2018-02-16,"-30,139","14,222","499,582","5,9694","2207,925788","2307,26",2,16,2018,"34,3752",
Algoa V246,KML010,2018-02-16,"-30,139","14,222","299,228","9,0968","2171,97855","2148,54",2,16,2018,"34,6743",
Algoa V246,KML010,2018-02-16,"-30,139","14,222","79,74","15,2874","2145,209678","2211,37",2,16,2018,"35,3191",
Algoa V246,KML010,2018-02-16,"-30,139","14,222","65,696","16,418","2136,940442","2252,7",2,16,2018,"35,3398",
Algoa V246,KML010,2018-02-16,"-30,139","14,222","44,225","20,3608","2129,712442","2050,21",2,16,2018,"35,2494",
Algoa V246,KML010,2018-02-16,"-30,139","14,222","30,367","20,4282","2087,082407","2264,69",2,16,2018,"35,2446",
Algoa V246,KML010,2018-02-16,"-30,139","14,222","20,216","21,1705","2109,110115","2277,48",2,16,2018,"35,277",
Algoa V246,KML010,2018-02-16,"-30,139","14,222","1,525","21,2256","2091,742698","2261,91",2,16,2018,"35,2843",
Algoa V246,NML010,2018-02-17,"-31,06866667","15,113","1010,008","3,6026","2231,591857","2223,99",2,17,2018,"34,4828",
Algoa V246,NML010,2018-02-17,"-31,06866667","15,113","557,85","5,3739","2156,653168","2234,64",2,17,2018,"34,3598",
Algoa V246,NML010,2018-02-17,"-31,06866667","15,113","404,183","7,5575","2183,371495","2211,17",2,17,2018,"34,5237",
Algoa V246,NML010,2018-02-17,"-31,06866667","15,113","200,043","11,344","2052,650844","2249,91",2,17,2018,"34,9563",
Algoa V246,NML010,2018-02-17,"-31,06866667","15,113","100,228","13,6674","2137,375133","2243,5",2,17,2018,"35,1857",
Algoa V246,NML010,2018-02-17,"-31,06866667","15,113","49,005","16,6301","2089,589461","2278,45",2,17,2018,"35,3797",
Algoa V246,NML010,2018-02-17,"-31,06866667","15,113","20,66","19,7205","2093,430916","2261,15",2,17,2018,"35,333",
Algoa V246,NML010,2018-02-17,"-31,06866667","15,113","8,689","19,97","2099,410007","2341,45",2,17,2018,"35,2668",
Algoa V246,NML010,2018-02-17,"-31,06866667","15,113","3,355","20,0031","2085,741855","2302,49",2,17,2018,"35,2671",
Algoa V246,NML009,2018-02-17,"-31,01883333","15,32116667","1012,463","3,5863","2170,549052","2135,44",2,17,2018,"34,4732",
Algoa V246,NML009,2018-02-17,"-31,01883333","15,32116667","402,357","8,0435","2040,81778","2165,64",2,17,2018,"34,567",
Algoa V246,NML009,2018-02-17,"-31,01883333","15,32116667","207,053","11,5031","2160,568169","2162,93",2,17,2018,"34,9699",
Algoa V246,NML009,2018-02-17,"-31,01883333","15,32116667","102,507","13,2301","2043,64637","2335,73",2,17,2018,"35,1343",
Algoa V246,NML009,2018-02-17,"-31,01883333","15,32116667","23,387","19,3788","2104,299427","2357,04",2,17,2018,"35,2252",
Algoa V246,NML009,2018-02-17,"-31,01883333","15,32116667","15,587","19,4108","2106,249134","2362,83",2,17,2018,"35,2228",
Algoa V246,NML009,2018-02-17,"-31,01883333","15,32116667","4,896","19,9498","2097,773465","2348,9",2,17,2018,"35,2389",
Algoa V246,NML008,2018-02-17,"-30,98966667","15,46333333","780,921","4,4228","2252,062963","2325,4",2,17,2018,"34,4025",
Algoa V246,NML008,2018-02-17,"-30,98966667","15,46333333","500,729","6,2689","2203,158657","2321,85",2,17,2018,"34,4227",
Algoa V246,NML008,2018-02-17,"-30,98966667","15,46333333","196,845","11,299","2174,296934","2331,55",2,17,2018,"34,9376",
Algoa V246,NML008,2018-02-17,"-30,98966667","15,46333333","104,652","13,4418","2154,274556","2346,55",2,17,2018,"35,1524",
Algoa V246,NML008,2018-02-17,"-30,98966667","15,46333333","49,109","16,5277","2128,918265","2351,44",2,17,2018,"35,3616",
Algoa V246,NML008,2018-02-17,"-30,98966667","15,46333333","30,585","19,3906","2116,512876","2360,69",2,17,2018,"35,2714",
Algoa V246,NML008,2018-02-17,"-30,98966667","15,46333333","13,95","20,0138","2076,397405","2340,54",2,17,2018,"35,2602",
Algoa V246,NML008,2018-02-17,"-30,98966667","15,46333333","2,391","20,1362","2091,479852","2339,44",2,17,2018,"35,2693",
Algoa V246,NML007,2018-02-17,"-30,96683333","15,55616667","560,861","6,2601","2053,732426","2322,67",2,17,2018,"34,4457",
Algoa V246,NML007,2018-02-17,"-30,96683333","15,55616667","328,458","8,8197","2221,089617","2336,18",2,17,2018,"34,6635",
Algoa V246,NML007,2018-02-17,"-30,96683333","15,55616667","200,28","10,8155","2131,109078","2328,34",2,17,2018,"34,8847",
Algoa V246,NML007,2018-02-17,"-30,96683333","15,55616667","99,898","13,6425","2102,314504","2341,82",2,17,2018,"35,1896",
Algoa V246,NML007,2018-02-17,"-30,96683333","15,55616667","18,732","19,0259","2091,874717","2344,7",2,17,2018,"35,2264",
Algoa V246,NML007,2018-02-17,"-30,96683333","15,55616667","10,94","19,8264","2083,649127","2338,17",2,17,2018,"35,2765",
Algoa V246,NML007,2018-02-17,"-30,96683333","15,55616667","1,765","20,378","2076,856253","2333,79",2,17,2018,"35,286",
Algoa V246,NML006,2018-02-17,"-30,926","15,7285","247,261","10,1447","2209,136964","2316,88",2,17,2018,"34,8065",
Algoa V246,NML006,2018-02-17,"-30,926","15,7285","199,621","10,5269","2223,93501","2322,73",2,17,2018,"34,8516",
Algoa V246,NML006,2018-02-17,"-30,926","15,7285","100,493","13,1627","2200,670918","2334,81",2,17,2018,"35,121",
Algoa V246,NML006,2018-02-17,"-30,926","15,7285","79,429","14,3142","2181,003643","2348,99",2,17,2018,"35,1883",
Algoa V246,NML006,2018-02-17,"-30,926","15,7285","59,934","15,0177","2173,289021","2354,68",2,17,2018,"35,2538",
Algoa V246,NML006,2018-02-17,"-30,926","15,7285","45,157","17,6578","2162,889311","2356,4",2,17,2018,"35,3129",
Algoa V246,NML006,2018-02-17,"-30,926","15,7285","35,079","18,581","2115,359227","2350,22",2,17,2018,"35,2489",
Algoa V246,NML005,2018-02-17,"-30,859","16,0125","213,161","10,0911","2243,652989","2319,4",2,17,2018,"34,8043",
Algoa V246,NML005,2019-02-17,"-31,859","17,0125","214,161","11,0911","2191,872318","2332,14",2,17,2019,"35,8043",
Algoa V246,NML005,2020-02-17,"-32,859","18,0125","215,161","12,0911","2117,166615",2359,2,17,2020,"36,8043",
Algoa V246,NML005,2022-02-17,"-34,859","20,0125","217,161","14,0911","2131,111015","2346,82",2,17,2022,"38,8043",
Algoa V246,NML005,2023-02-17,"-35,859","21,0125","218,161","15,0911","2137,649633","2348,87",2,17,2023,"39,8043",
Algoa V246,NML005,2018-02-17,"-30,859","16,0125","12,074","19,7563","2121,921067","2349,79",2,17,2018,"35,1188",
Algoa V246,NML004,2018-02-18,"-30,747","16,53116667","237,584","8,8721","2305,599711","2321,21",2,18,2018,"34,6708",
Algoa V246,NML004,2019-02-18,"-31,747","17,53116667","238,584","9,8721","2377,410934","2321,94",2,18,2019,"35,6708",
Algoa V246,NML004,2020-02-18,"-32,747","18,53116667","239,584","10,8721","2283,635603","2329,27",2,18,2020,"36,6708",
Algoa V246,NML004,2022-02-18,"-34,747","20,53116667","241,584","12,8721","2284,95997","2345,13",2,18,2022,"38,6708",
Algoa V246,NML004,2023-02-18,"-35,747","21,53116667","242,584","13,8721","2278,297388","2359,97",2,18,2023,"39,6708",
Algoa V246,NML004,2024-02-18,"-36,747","22,53116667","243,584","14,8721","2142,386829","2429,25",2,18,2024,"40,6708",
Algoa V246,NML004,2018-02-18,"-30,747","16,53116667","12,658","18,2789","2252,268494","2352,43",2,18,2018,"34,9025",
Algoa V246,NML004,2018-02-18,"-30,747","16,53116667","2,228","18,454","1326,016798","10236,88",2,18,2018,"34,8957",
Algoa V246,NML003,2018-02-18,"-30,6715","16,87316667","189,357","8,8389","2107,330276","2335,43",2,18,2018,"34,6675",
Algoa V246,NML003,2018-02-18,"-30,6715","16,87316667","104,272","9,936","2199,623932","2319,73",2,18,2018,"34,7862",
Algoa V246,NML003,2018-02-18,"-30,6715","16,87316667","49,084","11,6522","2299,903677","2321,62",2,18,2018,"34,9819",
Algoa V246,NML003,2018-02-18,"-30,6715","16,87316667","30,358","12,5413","2201,657842","3204,31",2,18,2018,"35,0483",
Algoa V246,NML003,2018-02-18,"-30,6715","16,87316667","16,229","14,0126","2177,071458",2308,2,18,2018,"34,9368",
Algoa V246,NML003,2018-02-18,"-30,6715","16,87316667","9,775","16,6095","2147,809075","2310,35",2,18,2018,"34,8946",
Algoa V246,NML003,2018-02-18,"-30,6715","16,87316667","2,581","17,2797","2123,701258","2297,18",2,18,2018,"34,8638",
Algoa V246,NML002,2018-02-18,"-30,58383333","17,267","122,718","9,5626","2274,250487","2331,19",2,18,2018,"34,7444",
Algoa V246,NML002,2018-02-18,"-30,58383333","17,267","102,043","9,5515","2118,486871","2327,65",2,18,2018,"34,7433",
Algoa V246,NML002,2018-02-18,"-30,58383333","17,267","51,802","9,8703","2049,413688","2323,71",2,18,2018,"34,7784",
Algoa V246,NML002,2018-02-18,"-30,58383333","17,267","30,361","10,7004","2174,020593","2287,42",2,18,2018,"34,784",
Algoa V246,NML002,2018-02-18,"-30,58383333","17,267","15,818","11,2928","2270,40201",2292,2,18,2018,"34,7642",
Algoa V246,NML002,2018-02-18,"-30,58383333","17,267","10,309","12,3174","2239,195448","2297,67",2,18,2018,"34,7588",
Algoa V246,NML002,2018-02-18,"-30,58383333","17,267","2,2","14,6259","2192,545127","2299,74",2,18,2018,"34,7563",
Algoa V246,NML001,2018-02-18,"-30,55383333","17,38766667","18,95","10,2421","2066,931238","2347,42",2,18,2018,"34,7633",
Algoa V246,NML001,2018-02-18,"-30,55383333","17,38766667","13,408","10,7452","2322,037404","2322,63",2,18,2018,"34,764",
Algoa V246,NML001,2018-02-18,"-30,55383333","17,38766667","9,015","11,3571","2319,664509","2324,39",2,18,2018,"34,7567",
Algoa V246,NML001,2018-02-18,"-30,55383333","17,38766667","1,768","12,7243","2286,463918","2344,56",2,18,2018,"34,7551",
Algoa V246,SHBML012,2018-02-19,"-32,74666667","16,43333333","1000,925","3,3162","2363,181226",2366,2,19,2018,"34,4846",
Algoa V246,SHBML012,2018-02-19,"-32,74666667","16,43333333","799,878","3,9265","2290,128391","2328,82",2,19,2018,"34,3666",
Algoa V246,SHBML012,2018-02-19,"-32,74666667","16,43333333","640,499","4,7599","2076,057996","2352,96",2,19,2018,"34,3373",
Algoa V246,SHBML012,2018-02-19,"-32,74666667","16,43333333","399,504","7,8731","2125,909458","2397,04",2,19,2018,"34,5575",
Algoa V246,SHBML012,2018-02-19,"-32,74666667","16,43333333","199,44","11,1824","2197,942671","2345,54",2,19,2018,"34,8949",
Algoa V246,SHBML012,2018-02-19,"-32,74666667","16,43333333","63,448","14,9057","2310,020994","2340,96",2,19,2018,"35,3449",
Algoa V246,SHBML012,2018-02-19,"-32,74666667","16,43333333","43,268","16,0904","2189,955642","2362,14",2,19,2018,"35,401",
Algoa V246,SHBML012,2018-02-19,"-32,74666667","16,43333333","35,367","16,959","2152,489574","2348,54",2,19,2018,"35,3396",
Algoa V246,SHBML012,2018-02-19,"-32,74666667","16,43333333","23,428","20,7001","2125,179729","2375,49",2,19,2018,"35,4855",
Algoa V246,SHBML012,2018-02-19,"-32,74666667","16,43333333","1,877","21,0055","2088,213475","2363,93",2,19,2018,"35,4783",
Algoa V246,SHBML011,2018-02-19,"-32,70316667","16,62","556,09","6,137","2173,90833","2294,85",2,19,2018,"34,3729",
Algoa V246,SHBML011,2018-02-19,"-32,70316667","16,62","354,415","8,1093","2041,128737","2318,47",2,19,2018,"34,5761",
Algoa V246,SHBML011,2018-02-19,"-32,70316667","16,62","201,605","11,2282","2474,973088","2208,14",2,19,2018,"34,8915",
Algoa V246,SHBML011,2018-02-19,"-32,70316667","16,62","94,48","13,6062","2156,837959","2323,21",2,19,2018,"35,1759",
Algoa V246,SHBML011,2018-02-19,"-32,70316667","16,62","50,141","15,7839","2119,335325","2334,27",2,19,2018,"35,3888",
Algoa V246,SHBML011,2018-02-19,"-32,70316667","16,62","35,641","17,7367","2087,583029","2329,95",2,19,2018,"35,4197",
Algoa V246,SHBML011,2018-02-19,"-32,70316667","16,62","2,711","21,1434","2066,418176","2347,99",2,19,2018,"35,5333",
Algoa V246,SHBML011,2018-02-19,"-32,70316667","16,62","3,39","21,1379","2089,65034","2353,38",2,19,2018,"35,5331",
Algoa V246,SHBML010,2018-02-19,"-32,6595","16,80516667","385,555","7,8467","2218,980262","2292,51",2,19,2018,"34,567",
Algoa V246,SHBML010,2018-02-19,"-32,6595","16,80516667","301,739","8,8748","2198,733046","2308,52",2,19,2018,"34,6664",
Algoa V246,SHBML010,2018-02-19,"-32,6595","16,80516667","202,526","10,4238","2157,695739","2302,18",2,19,2018,"34,803",
Algoa V246,SHBML010,2018-02-19,"-32,6595","16,80516667","100,041","12,0895","2149,351554","2310,6",2,19,2018,"34,9973",
Algoa V246,SHBML010,2018-02-19,"-32,6595","16,80516667","50,3","14,6653","2128,963593","2326,73",2,19,2018,"35,2293",
Algoa V246,SHBML010,2018-02-19,"-32,6595","16,80516667","31,234","15,4303","2122,36867","2330,02",2,19,2018,"35,2406",
Algoa V246,SHBML010,2018-02-19,"-32,6595","16,80516667","10,481","16,9405","2107,972437","2318,77",2,19,2018,"35,2009",
Algoa V246,SHBML010,2018-02-19,"-32,6595","16,80516667","1,104","18,5176","2099,085377","2301,09",2,19,2018,"35,122",
Algoa V246,SHBML009,2018-02-19,"-32,61533333","16,99116667","312,177","7,8624","2230,538315","2302,97",2,19,2018,"34,5683",
Algoa V246,SHBML009,2018-02-19,"-32,61533333","16,99116667","200,02","9,1927","2208,444128","2295,53",2,19,2018,"34,6864",
Algoa V246,SHBML009,2018-02-19,"-32,61533333","16,99116667","102,676","11,7919","2156,519271","2312,07",2,19,2018,"34,9952",
Algoa V246,SHBML009,2018-02-19,"-32,61533333","16,99116667","50,204","13,5074","2137,479487","2326,34",2,19,2018,"35,1661",
Algoa V246,SHBML009,2018-02-19,"-32,61533333","16,99116667","29,44","14,7414","2132,395513","2321,31",2,19,2018,"35,18",
Algoa V246,SHBML009,2018-02-19,"-32,61533333","16,99116667","14,536","16,7841","2103,006929","2295,85",2,19,2018,"35,0343",
Algoa V246,SHBML009,2018-02-19,"-32,61533333","16,99116667","6,745","18,459","2083,967145","2304,78",2,19,2018,"35,1094",
Algoa V246,SHBML008,2018-02-19,"-32,57166667","17,1985","280,511","7,9963","2207,459485","2308,68",2,19,2018,"34,583",
Algoa V246,SHBML008,2018-02-19,"-32,57166667","17,1985",220,"8,6593","2243,529577","2305,9",2,19,2018,"34,6467",
Algoa V246,SHBML008,2018-02-19,"-32,57166667","17,1985","100,34","11,2091","2153,11321","2322,73",2,19,2018,"34,9295",
Algoa V246,SHBML008,2018-02-19,"-32,57166667","17,1985","50,417","12,5486","2195,13135","2337,59",2,19,2018,"35,0959",
Algoa V246,SHBML008,2018-02-19,"-32,57166667","17,1985","29,996","12,9828","2182,109946","2347,38",2,19,2018,"35,0727",
Algoa V246,SHBML008,2018-02-19,"-32,57166667","17,1985","18,296","13,472","2197,562816","2346,28",2,19,2018,"34,9641",
Algoa V246,SHBML008,2018-02-19,"-32,57166667","17,1985","11,897","15,2592","2176,624077","2359,17",2,19,2018,"35,0505",
Algoa V246,SHBML008,2018-02-19,"-32,57166667","17,1985","2,456","16,8365","2124,086331","2348,92",2,19,2018,"34,9848",
Algoa V246,SHBML007,2018-02-19,"-32,5045","17,42183333","237,872","8,3129","2250,968347","2332,9",2,19,2018,"34,6134",
Algoa V246,SHBML007,2018-02-19,"-32,5045","17,42183333","200,221","8,5709","2219,586482","2337,71",2,19,2018,"34,6379",
Algoa V246,SHBML007,2018-02-19,"-32,5045","17,42183333","100,172","10,1186","2191,416855","2340,62",2,19,2018,"34,7762",
Algoa V246,SHBML007,2018-02-19,"-32,5045","17,42183333","49,084","11,8161","2220,397047","2337,91",2,19,2018,"34,9293",
Algoa V246,SHBML007,2018-02-19,"-32,5045","17,42183333","35,291","13,1568","2194,939309","2326,83",2,19,2018,"35,0352",
Algoa V246,SHBML007,2018-02-19,"-32,5045","17,42183333","22,135","13,9118","2196,790599","2341,68",2,19,2018,"34,9614",
Algoa V246,SHBML007,2018-02-19,"-32,5045","17,42183333","15,714","14,6962","2206,117097","2367,64",2,19,2018,"34,8418",
Algoa V246,SHBML007,2018-02-19,"-32,5045","17,42183333","10,676","15,0605","2109,779975","2380,79",2,19,2018,"34,7902",
Algoa V246,SHBML007,2018-02-19,"-32,5045","17,42183333","2,136","17,3072","2131,154868","2358,28",2,19,2018,"34,7797",
Algoa V246,SHBML006,2018-02-19,"-32,46133333","17,60816667","184,505","8,8156","2259,464266","2330,27",2,19,2018,"34,6677",
Algoa V246,SHBML006,2018-02-19,"-32,46133333","17,60816667","99,669","10,0619","2228,772882","2336,84",2,19,2018,"34,7934",
Algoa V246,SHBML006,2018-02-19,"-32,46133333","17,60816667","49,941","11,487","2231,905065","2347,7",2,19,2018,"34,9514",
Algoa V246,SHBML006,2018-02-19,"-32,46133333","17,60816667","30,212","12,882","2065,899401","2362,2",2,19,2018,"35,0813",
Algoa V246,SHBML006,2018-02-19,"-32,46133333","17,60816667","18,935","14,9628","2198,121526","2356,26",2,19,2018,"34,9711",
Algoa V246,SHBML006,2018-02-19,"-32,46133333","17,60816667","9,263","16,9399","2105,827221","2378,52",2,19,2018,"34,8439",
Algoa V246,SHBML006,2018-02-19,"-32,46133333","17,60816667","2,574","17,0056","2134,817419","2332,93",2,19,2018,"34,8441",
Algoa V246,SHBML003,2018-02-20,"-32,3295","18,178","72,841","9,5455","2310,813413","2310,813413",2,20,2018,"34,743",
Algoa V246,SHBML003,2018-02-20,"-32,3295","18,178","49,797","9,5482","2325,344766","2313,73",2,20,2018,"34,7434",
Algoa V246,SHBML003,2018-02-20,"-32,3295","18,178","29,096","9,8349","2330,228335","2312,97",2,20,2018,"34,7773",
